Mode,Indicator,Date,Current,Week Number,Year
Aviation,U.S. International Commercial Flights (Departures),09/03/2020 12:00:00 AM,1110,36,2020
Aviation,U.S. International Commercial Flights (Departures),09/04/2020 12:00:00 AM,1132,36,2020
Aviation,U.S. International Commercial Flights (Departures),09/05/2020 12:00:00 AM,1119,36,2020
Aviation,U.S. International Commercial Flights (Departures),09/06/2020 12:00:00 AM,1048,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/07/2020 12:00:00 AM,1008,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/08/2020 12:00:00 AM,915,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/09/2020 12:00:00 AM,991,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/10/2020 12:00:00 AM,1152,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/11/2020 12:00:00 AM,1162,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/12/2020 12:00:00 AM,1257,37,2020
Aviation,U.S. International Commercial Flights (Departures),09/13/2020 12:00:00 AM,1157,38,2020
Aviation,U.S. International Commercial Flights (Departures),09/14/2020 12:00:00 AM,1047,38,2020
Aviation,U.S. International Commercial Flights (Departures),01/31/2022 12:00:00 AM,2878,6,2022
Aviation,U.S. International Commercial Flights (Departures),02/01/2022 12:00:00 AM,2665,6,2022
Aviation,U.S. International Commercial Flights (Departures),02/02/2022 12:00:00 AM,2721,6,2022
Aviation,U.S. International Commercial Flights (Departures),02/03/2022 12:00:00 AM,2655,6,2022
Aviation,U.S. International Commercial Flights (Departures),02/04/2022 12:00:00 AM,2734,6,2022
Aviation,U.S. International Commercial Flights (Departures),02/05/2022 12:00:00 AM,3098,6,2022
Aviation,U.S. International Commercial Flights (Departures),02/06/2022 12:00:00 AM,2927,7,2022
Aviation,U.S. International Commercial Flights (Departures),02/07/2022 12:00:00 AM,2815,7,2022
Aviation,U.S. International Commercial Flights (Departures),02/08/2022 12:00:00 AM,2654,7,2022
Aviation,U.S. International Commercial Flights (Departures),02/09/2022 12:00:00 AM,2793,7,2022
Aviation,U.S. International Commercial Flights (Departures),02/10/2022 12:00:00 AM,2860,7,2022
Aviation,U.S. International Commercial Flights (Departures),02/11/2022 12:00:00 AM,2973,7,2022
Aviation,U.S. International Commercial Flights (Departures),02/12/2022 12:00:00 AM,3314,7,2022
Aviation,Person Throughput at All Airports,01/23/2022 12:00:00 AM,1589061,5,2022
Aviation,Person Throughput at All Airports,01/24/2022 12:00:00 AM,1338097,5,2022
Aviation,Person Throughput at All Airports,01/25/2022 12:00:00 AM,1007641,5,2022
Aviation,Person Throughput at All Airports,01/26/2022 12:00:00 AM,1143516,5,2022
Aviation,Person Throughput at All Airports,01/27/2022 12:00:00 AM,1499759,5,2022
Aviation,Person Throughput at All Airports,01/28/2022 12:00:00 AM,1572391,5,2022
Aviation,Person Throughput at All Airports,01/29/2022 12:00:00 AM,1020506,5,2022
Aviation,Person Throughput at All Airports,01/30/2022 12:00:00 AM,1655504,6,2022
Aviation,Person Throughput at All Airports,01/31/2022 12:00:00 AM,1477052,6,2022
Aviation,Person Throughput at All Airports,02/01/2022 12:00:00 AM,1147301,6,2022
Aviation,Person Throughput at All Airports,02/02/2022 12:00:00 AM,1139461,6,2022
Aviation,Person Throughput at All Airports,02/03/2022 12:00:00 AM,1286341,6,2022
Aviation,Person Throughput at All Airports,02/04/2022 12:00:00 AM,1522036,6,2022
Aviation,Person Throughput at All Airports,02/05/2022 12:00:00 AM,1343401,6,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/13/2022 12:00:00 AM,21343,8,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/14/2022 12:00:00 AM,23600,8,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/15/2022 12:00:00 AM,22805,8,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/16/2022 12:00:00 AM,23805,8,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/17/2022 12:00:00 AM,24666,8,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/18/2022 12:00:00 AM,24799,8,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/19/2022 12:00:00 AM,19703,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/13/2022 12:00:00 AM,3082,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/14/2022 12:00:00 AM,2882,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/15/2022 12:00:00 AM,2725,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/16/2022 12:00:00 AM,2913,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/17/2022 12:00:00 AM,2939,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/18/2022 12:00:00 AM,3044,8,2022
Aviation,U.S. International Commercial Flights (Departures),02/19/2022 12:00:00 AM,3362,8,2022
Aviation,Person Throughput at All Airports,02/06/2022 12:00:00 AM,1726237,7,2022
Aviation,Person Throughput at All Airports,02/07/2022 12:00:00 AM,1531157,7,2022
Aviation,Person Throughput at All Airports,02/08/2022 12:00:00 AM,1181918,7,2022
Aviation,Person Throughput at All Airports,02/09/2022 12:00:00 AM,1332733,7,2022
Aviation,Person Throughput at All Airports,02/10/2022 12:00:00 AM,1725751,7,2022
Aviation,Person Throughput at All Airports,02/11/2022 12:00:00 AM,1848996,7,2022
Aviation,Person Throughput at All Airports,02/12/2022 12:00:00 AM,1471444,7,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/20/2022 12:00:00 AM,21891,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/21/2022 12:00:00 AM,24305,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/22/2022 12:00:00 AM,23552,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/23/2022 12:00:00 AM,22799,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/24/2022 12:00:00 AM,23580,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/25/2022 12:00:00 AM,22922,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/26/2022 12:00:00 AM,16976,9,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/27/2022 12:00:00 AM,19672,10,2022
Aviation,U.S. Domestic Commercial Flights (Departures),02/28/2022 12:00:00 AM,20044,10,2022
Aviation,U.S. Domestic Commercial Flights (Departures),03/01/2022 12:00:00 AM,20082,10,2022
Aviation,U.S. Domestic Commercial Flights (Departures),03/02/2022 12:00:00 AM,23899,10,2022
Aviation,U.S. Domestic Commercial Flights (Departures),03/03/2022 12:00:00 AM,25010,10,2022
Aviation,U.S. Domestic Commercial Flights (Departures),03/04/2022 12:00:00 AM,24383,10,2022
Aviation,U.S. Domestic Commercial Flights (Departures),03/05/2022 12:00:00 AM,19896,10,2022
Aviation,U.S. International Commercial Flights (Departures),02/20/2022 12:00:00 AM,3167,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/21/2022 12:00:00 AM,3043,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/22/2022 12:00:00 AM,2831,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/23/2022 12:00:00 AM,2891,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/24/2022 12:00:00 AM,2964,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/25/2022 12:00:00 AM,3015,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/26/2022 12:00:00 AM,3204,9,2022
Aviation,U.S. International Commercial Flights (Departures),02/27/2022 12:00:00 AM,2959,10,2022
Aviation,U.S. International Commercial Flights (Departures),02/28/2022 12:00:00 AM,2767,10,2022
Aviation,U.S. International Commercial Flights (Departures),03/01/2022 12:00:00 AM,2712,10,2022
Aviation,U.S. International Commercial Flights (Departures),03/02/2022 12:00:00 AM,2941,10,2022
Aviation,U.S. International Commercial Flights (Departures),03/03/2022 12:00:00 AM,3079,10,2022
Aviation,U.S. International Commercial Flights (Departures),03/04/2022 12:00:00 AM,3184,10,2022
Aviation,U.S. International Commercial Flights (Departures),03/05/2022 12:00:00 AM,3557,10,2022
Aviation,Person Throughput at All Airports,02/27/2022 12:00:00 AM,1763374,8,2022
Aviation,Person Throughput at All Airports,02/28/2022 12:00:00 AM,1675215,8,2022
Aviation,Person Throughput at All Airports,03/01/2022 12:00:00 AM,1482584,8,2022
Aviation,Person Throughput at All Airports,03/02/2022 12:00:00 AM,1615062,8,2022
Aviation,Person Throughput at All Airports,03/03/2022 12:00:00 AM,1924347,8,2022
Aviation,Person Throughput at All Airports,03/04/2022 12:00:00 AM,2170278,8,2022
Aviation,Person Throughput at All Airports,03/05/2022 12:00:00 AM,1733368,8,2022
Aviation,Person Throughput at All Airports,03/06/2022 12:00:00 AM,2009890,9,2022
Aviation,Person Throughput at All Airports,03/07/2022 12:00:00 AM,2157760,9,2022
Aviation,Person Throughput at All Airports,03/08/2022 12:00:00 AM,1725996,9,2022
Aviation,Person Throughput at All Airports,03/09/2022 12:00:00 AM,1695858,9,2022
Aviation,Person Throughput at All Airports,03/10/2022 12:00:00 AM,1901447,9,2022
Aviation,Person Throughput at All Airports,03/11/2022 12:00:00 AM,1986073,9,2022
Aviation,Person Throughput at All Airports,03/12/2022 12:00:00 AM,1699857,9,2022
Aviation,U.S. International Commercial Flights (Departures),09/15/2020 12:00:00 AM,906,38,2020
Aviation,U.S. International Commercial Flights (Departures),09/16/2020 12:00:00 AM,1015,38,2020
Aviation,U.S. International Commercial Flights (Departures),09/17/2020 12:00:00 AM,1188,38,2020
Aviation,U.S. International Commercial Flights (Departures),09/18/2020 12:00:00 AM,1195,38,2020
Aviation,U.S. International Commercial Flights (Departures),09/19/2020 12:00:00 AM,1229,38,2020
Aviation,U.S. International Commercial Flights (Departures),09/20/2020 12:00:00 AM,1188,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/21/2020 12:00:00 AM,1090,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/22/2020 12:00:00 AM,949,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/23/2020 12:00:00 AM,1052,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/24/2020 12:00:00 AM,1225,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/25/2020 12:00:00 AM,1221,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/26/2020 12:00:00 AM,1277,39,2020
Aviation,U.S. International Commercial Flights (Departures),09/27/2020 12:00:00 AM,1209,40,2020
Aviation,U.S. International Commercial Flights (Departures),09/28/2020 12:00:00 AM,1087,40,2020
Aviation,U.S. International Commercial Flights (Departures),09/29/2020 12:00:00 AM,923,40,2020
Aviation,U.S. International Commercial Flights (Departures),09/30/2020 12:00:00 AM,1067,40,2020
Aviation,U.S. International Commercial Flights (Departures),10/01/2020 12:00:00 AM,1278,40,2020
Aviation,U.S. International Commercial Flights (Departures),10/02/2020 12:00:00 AM,1291,40,2020
Aviation,U.S. International Commercial Flights (Departures),10/03/2020 12:00:00 AM,1310,40,2020
Aviation,U.S. International Commercial Flights (Departures),10/04/2020 12:00:00 AM,1279,41,2020
Aviation,U.S. International Commercial Flights (Departures),10/05/2020 12:00:00 AM,1168,41,2020
Aviation,U.S. International Commercial Flights (Departures),10/06/2020 12:00:00 AM,1001,41,2020
Aviation,U.S. International Commercial Flights (Departures),10/07/2020 12:00:00 AM,1052,41,2020
Aviation,U.S. International Commercial Flights (Departures),10/08/2020 12:00:00 AM,1312,41,2020
Aviation,U.S. International Commercial Flights (Departures),10/09/2020 12:00:00 AM,1399,41,2020
Aviation,U.S. International Commercial Flights (Departures),10/10/2020 12:00:00 AM,1447,41,2020
Aviation,U.S. International Commercial Flights (Departures),02/18/2021 12:00:00 AM,1693,8,2021
Aviation,U.S. International Commercial Flights (Departures),02/19/2021 12:00:00 AM,1831,8,2021
Aviation,U.S. International Commercial Flights (Departures),02/20/2021 12:00:00 AM,2202,8,2021
Aviation,U.S. International Commercial Flights (Departures),02/21/2021 12:00:00 AM,1943,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/22/2021 12:00:00 AM,1723,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/23/2021 12:00:00 AM,1550,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/24/2021 12:00:00 AM,1670,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/25/2021 12:00:00 AM,1830,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/26/2021 12:00:00 AM,1889,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/27/2021 12:00:00 AM,2152,9,2021
Aviation,U.S. International Commercial Flights (Departures),02/28/2021 12:00:00 AM,1952,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/01/2021 12:00:00 AM,1744,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/02/2021 12:00:00 AM,1547,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/03/2021 12:00:00 AM,1680,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/04/2021 12:00:00 AM,1823,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/05/2021 12:00:00 AM,1921,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/06/2021 12:00:00 AM,2178,10,2021
Aviation,U.S. International Commercial Flights (Departures),03/07/2021 12:00:00 AM,1982,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/08/2021 12:00:00 AM,1779,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/09/2021 12:00:00 AM,1652,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/10/2021 12:00:00 AM,1787,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/11/2021 12:00:00 AM,1911,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/12/2021 12:00:00 AM,2003,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/13/2021 12:00:00 AM,2233,11,2021
Aviation,U.S. International Commercial Flights (Departures),03/14/2021 12:00:00 AM,1978,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/15/2021 12:00:00 AM,1808,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/16/2021 12:00:00 AM,1706,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/17/2021 12:00:00 AM,1823,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/18/2021 12:00:00 AM,1922,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/19/2021 12:00:00 AM,1992,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/20/2021 12:00:00 AM,2264,12,2021
Aviation,U.S. International Commercial Flights (Departures),03/21/2021 12:00:00 AM,2055,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/22/2021 12:00:00 AM,1812,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/23/2021 12:00:00 AM,1677,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/24/2021 12:00:00 AM,1842,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/25/2021 12:00:00 AM,1975,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/26/2021 12:00:00 AM,2035,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/27/2021 12:00:00 AM,2312,13,2021
Aviation,U.S. International Commercial Flights (Departures),03/28/2021 12:00:00 AM,2094,14,2021
Aviation,U.S. International Commercial Flights (Departures),03/29/2021 12:00:00 AM,1870,14,2021
Aviation,U.S. International Commercial Flights (Departures),03/30/2021 12:00:00 AM,1780,14,2021
Aviation,U.S. International Commercial Flights (Departures),03/31/2021 12:00:00 AM,1894,14,2021
Aviation,U.S. International Commercial Flights (Departures),04/01/2021 12:00:00 AM,1946,14,2021
Aviation,U.S. International Commercial Flights (Departures),04/02/2021 12:00:00 AM,2019,14,2021
Aviation,U.S. International Commercial Flights (Departures),04/03/2021 12:00:00 AM,2271,14,2021
Aviation,U.S. International Commercial Flights (Departures),04/04/2021 12:00:00 AM,2090,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/05/2021 12:00:00 AM,1892,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/06/2021 12:00:00 AM,1800,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/07/2021 12:00:00 AM,1882,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/08/2021 12:00:00 AM,1958,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/09/2021 12:00:00 AM,2045,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/10/2021 12:00:00 AM,2292,15,2021
Aviation,U.S. International Commercial Flights (Departures),04/11/2021 12:00:00 AM,2041,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/12/2021 12:00:00 AM,1887,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/13/2021 12:00:00 AM,1754,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/14/2021 12:00:00 AM,1876,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/15/2021 12:00:00 AM,1941,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/16/2021 12:00:00 AM,2020,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/17/2021 12:00:00 AM,2256,16,2021
Aviation,U.S. International Commercial Flights (Departures),04/18/2021 12:00:00 AM,2082,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/19/2021 12:00:00 AM,1881,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/20/2021 12:00:00 AM,1778,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/21/2021 12:00:00 AM,1884,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/22/2021 12:00:00 AM,1977,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/23/2021 12:00:00 AM,2061,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/24/2021 12:00:00 AM,2276,17,2021
Aviation,U.S. International Commercial Flights (Departures),04/25/2021 12:00:00 AM,2095,18,2021
Aviation,U.S. International Commercial Flights (Departures),04/26/2021 12:00:00 AM,1900,18,2021
Aviation,U.S. International Commercial Flights (Departures),04/27/2021 12:00:00 AM,1795,18,2021
Aviation,U.S. International Commercial Flights (Departures),04/28/2021 12:00:00 AM,1877,18,2021
Aviation,U.S. International Commercial Flights (Departures),04/29/2021 12:00:00 AM,1981,18,2021
Aviation,U.S. International Commercial Flights (Departures),04/30/2021 12:00:00 AM,2089,18,2021
Aviation,U.S. International Commercial Flights (Departures),05/01/2021 12:00:00 AM,2360,18,2021
Aviation,U.S. International Commercial Flights (Departures),05/02/2021 12:00:00 AM,2097,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/03/2021 12:00:00 AM,1929,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/04/2021 12:00:00 AM,1858,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/05/2021 12:00:00 AM,1959,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/06/2021 12:00:00 AM,2108,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/07/2021 12:00:00 AM,2184,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/08/2021 12:00:00 AM,2391,19,2021
Aviation,U.S. International Commercial Flights (Departures),05/09/2021 12:00:00 AM,2185,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/10/2021 12:00:00 AM,2028,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/11/2021 12:00:00 AM,1942,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/12/2021 12:00:00 AM,2054,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/13/2021 12:00:00 AM,2135,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/14/2021 12:00:00 AM,2190,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/15/2021 12:00:00 AM,2413,20,2021
Aviation,U.S. International Commercial Flights (Departures),05/16/2021 12:00:00 AM,2192,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/17/2021 12:00:00 AM,2046,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/18/2021 12:00:00 AM,1971,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/19/2021 12:00:00 AM,2056,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/20/2021 12:00:00 AM,2168,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/21/2021 12:00:00 AM,2217,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/22/2021 12:00:00 AM,2409,21,2021
Aviation,U.S. International Commercial Flights (Departures),05/23/2021 12:00:00 AM,2224,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/24/2021 12:00:00 AM,2069,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/25/2021 12:00:00 AM,2017,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/26/2021 12:00:00 AM,2087,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/27/2021 12:00:00 AM,2170,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/28/2021 12:00:00 AM,2182,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/29/2021 12:00:00 AM,2401,22,2021
Aviation,U.S. International Commercial Flights (Departures),05/30/2021 12:00:00 AM,2255,23,2021
Aviation,U.S. International Commercial Flights (Departures),05/31/2021 12:00:00 AM,2129,23,2021
Aviation,U.S. International Commercial Flights (Departures),06/01/2021 12:00:00 AM,2127,23,2021
Aviation,U.S. International Commercial Flights (Departures),06/02/2021 12:00:00 AM,2200,23,2021
Aviation,U.S. International Commercial Flights (Departures),06/03/2021 12:00:00 AM,2311,23,2021
Aviation,U.S. International Commercial Flights (Departures),06/04/2021 12:00:00 AM,2363,23,2021
Aviation,U.S. International Commercial Flights (Departures),06/05/2021 12:00:00 AM,2646,23,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/06/2021 12:00:00 AM,23150,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/07/2021 12:00:00 AM,23545,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/08/2021 12:00:00 AM,23357,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/09/2021 12:00:00 AM,23908,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/10/2021 12:00:00 AM,24863,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/11/2021 12:00:00 AM,24685,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/12/2021 12:00:00 AM,21448,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/06/2021 12:00:00 AM,2478,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/07/2021 12:00:00 AM,2353,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/08/2021 12:00:00 AM,2287,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/09/2021 12:00:00 AM,2380,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/10/2021 12:00:00 AM,2298,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/11/2021 12:00:00 AM,2428,24,2021
Aviation,U.S. International Commercial Flights (Departures),06/12/2021 12:00:00 AM,2694,24,2021
Aviation,People Screened at All Airports,06/06/2021 12:00:00 AM,1933986,24,2021
Aviation,People Screened at All Airports,06/07/2021 12:00:00 AM,1776125,24,2021
Aviation,People Screened at All Airports,06/08/2021 12:00:00 AM,1518110,24,2021
Aviation,People Screened at All Airports,06/09/2021 12:00:00 AM,1626872,24,2021
Aviation,People Screened at All Airports,06/10/2021 12:00:00 AM,1920912,24,2021
Aviation,People Screened at All Airports,06/11/2021 12:00:00 AM,1981830,24,2021
Aviation,People Screened at All Airports,06/12/2021 12:00:00 AM,1754750,24,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/13/2021 12:00:00 AM,23364,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/14/2021 12:00:00 AM,23955,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/15/2021 12:00:00 AM,23295,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/16/2021 12:00:00 AM,24167,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/17/2021 12:00:00 AM,25226,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/18/2021 12:00:00 AM,24599,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/19/2021 12:00:00 AM,21569,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/13/2021 12:00:00 AM,2551,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/14/2021 12:00:00 AM,2399,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/15/2021 12:00:00 AM,2379,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/16/2021 12:00:00 AM,2462,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/17/2021 12:00:00 AM,2463,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/18/2021 12:00:00 AM,2492,25,2021
Aviation,U.S. International Commercial Flights (Departures),06/19/2021 12:00:00 AM,2730,25,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/20/2021 12:00:00 AM,23337,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/21/2021 12:00:00 AM,23659,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/22/2021 12:00:00 AM,23957,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/23/2021 12:00:00 AM,24551,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/24/2021 12:00:00 AM,24977,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/25/2021 12:00:00 AM,24781,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/26/2021 12:00:00 AM,21336,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/20/2021 12:00:00 AM,2566,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/21/2021 12:00:00 AM,2446,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/22/2021 12:00:00 AM,2424,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/23/2021 12:00:00 AM,2518,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/24/2021 12:00:00 AM,2492,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/25/2021 12:00:00 AM,2518,26,2021
Aviation,U.S. International Commercial Flights (Departures),06/26/2021 12:00:00 AM,2806,26,2021
Aviation,People Screened at All Airports,06/20/2021 12:00:00 AM,2048035,26,2021
Aviation,People Screened at All Airports,06/21/2021 12:00:00 AM,1975124,26,2021
Aviation,People Screened at All Airports,06/22/2021 12:00:00 AM,1741904,26,2021
Aviation,People Screened at All Airports,06/23/2021 12:00:00 AM,1807383,26,2021
Aviation,People Screened at All Airports,06/24/2021 12:00:00 AM,2034471,26,2021
Aviation,People Screened at All Airports,06/25/2021 12:00:00 AM,2083828,26,2021
Aviation,People Screened at All Airports,06/26/2021 12:00:00 AM,1866747,26,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/27/2021 12:00:00 AM,23454,27,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/28/2021 12:00:00 AM,23905,27,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/29/2021 12:00:00 AM,23876,27,2021
Aviation,People Screened at All Airports,07/16/2021 12:00:00 AM,2134367,29,2021
Aviation,U.S. Domestic Commercial Flights (Departures),06/30/2021 12:00:00 AM,24661,27,2021
Aviation,U.S. Domestic Commercial Flights (Departures),07/01/2021 12:00:00 AM,26088,27,2021
Aviation,U.S. Domestic Commercial Flights (Departures),07/02/2021 12:00:00 AM,24632,27,2021
Aviation,U.S. Domestic Commercial Flights (Departures),07/03/2021 12:00:00 AM,21312,27,2021
Aviation,U.S. International Commercial Flights (Departures),06/27/2021 12:00:00 AM,2601,27,2021
Aviation,U.S. International Commercial Flights (Departures),06/28/2021 12:00:00 AM,2474,27,2021
Aviation,U.S. International Commercial Flights (Departures),06/29/2021 12:00:00 AM,2424,27,2021
Aviation,U.S. International Commercial Flights (Departures),06/30/2021 12:00:00 AM,2525,27,2021
Aviation,U.S. International Commercial Flights (Departures),07/01/2021 12:00:00 AM,2563,27,2021
